Geo Point;Geo Shape;CODE_EXPL;NOM_EXPL;ID_HASTUS;NOM_ARRET;ADRESSE;X_PHYS;Y_PHYS;X_PROJ;Y_PROJ;X_DECALE;Y_DECALE;CONC_LIGNE;CONC_PTY;CONC_MODE;CODE_INSEE;COMMUNE
43.48464891833127, 1.4533289354031005;"{""coordinates"": [1.4533289354031, 43.48464891833127], ""type"": ""Point""}";6192449487677451;tisseo;22710;Les Gouttes;D24;1574892.0;2254991.0;;;1574892.0;2254991.0;119;119;TAD;31025;AUREVILLE
43.48479291267035, 1.4533252941065016;"{""coordinates"": [1.453325294106502, 43.48479291267035], ""type"": ""Point""}";6192449487677451;tisseo;22711;Les Gouttes;D24;1574892.0;2255007.0;;;1574892.0;2255007.0;119;119;TAD;31025;AUREVILLE
43.678953927036915, 1.323196898841235;"{""coordinates"": [1.323196898841235, 43.678953927036915], ""type"": ""Point""}";6192449487677451;tisseo;29930;Les Jardins du Panariol;ROUTE DE CORNEBARRIEU;1564798.0;2276776.0;1564794.1;2276778.5;1564798.76954295;2276776.71244059;170 171 71;170 171 71/28;TAD bus;31032;AUSSONNE
43.48687984797683, 1.5310324288082828;"{""coordinates"": [1.531032428808283, 43.48687984797683], ""type"": ""Point""}";6192449487677451;tisseo;25640;Les Violettes;D813;1581181.0;2255126.0;1581188.9;2255133.8;1581185.27220272;2255130.35920258;205;205/1;bus;31161;DEYME
43.709502922020505, 1.3913929012349362;"{""coordinates"": [1.391392901234936, 43.709502922020505], ""type"": ""Point""}";6192449487677451;tisseo;27220;Les Vitarelles;ROUTE DE PARIS;1570361.0;2280062.0;1570365.1;2280064.7;1570360.52216402;2280062.68917485;130;130/4;bus;31293;LESPINASSE
43.459903237865674, 1.3533998129327438;"{""coordinates"": [1.353399812932744, 43.459903237865674], ""type"": ""Point""}";6192449487677451;tisseo;70341;Lespinasse;AVENUE ROGER TISSANDIÉ;1566756.0;2252396.0;1566758.3;2252399.4;1566755.96439483;2252394.97903308;311 316;311/9 316/11;bus;31395;MURET
43.578376793225836, 1.4683656527167643;"{""coordinates"": [1.468365652716764, 43.578376793225836], ""type"": ""Point""}";6192449487677451;tisseo;4185;Lespinet Struxiano;AVENUE DE LESPINET;1576298.0;2265380.0;1576293.3;2265378.1;1576297.70645011;2265380.46287905;27;27/7;bus;31555;TOULOUSE
43.65894256545988, 1.3654101953050644;"{""coordinates"": [1.365410195305064, 43.65894256545988], ""type"": ""Point""}";6192449487677451;tisseo;27480;Levant;BOULEVARD HENRI ZIEGLER;1568158.0;2274486.0;1568156.1;2274485.5;1568160.63560207;2274487.60435592;30;30/2;bus;31069;BLAGNAC
43.560515909518216, 1.369059210995508;"{""coordinates"": [1.369059210995508, 43.560515909518216], ""type"": ""Point""}";6192449487677451;tisseo;4221;Licard;D23;1568240.0;2263547.0;1568234.4;2263553.7;1568237.97474135;2263550.20411324;53 58;53/2 58/5 58/6;bus;31555;TOULOUSE
43.564709905569536, 1.3734413526768394;"{""coordinates"": [1.373441352676839, 43.564709905569536], ""type"": ""Point""}";6192449487677451;tisseo;3241;Liffard;ROUTE DE SAINT-SIMON;1568603.0;2264006.0;1568597.1;2264009.4;1568601.60384341;2264007.22850407;53 58;53/2 58/5 58/6;bus;31555;TOULOUSE
43.643332788110385, 1.52199669587122;"{""coordinates"": [1.52199669587122, 43.643332788110385], ""type"": ""Point""}";6192449487677451;tisseo;21321;Logis Vieux;ROUTE DE LAVAUR;1580756.0;2272518.0;1580755.0;2272510.3;1580756.11180167;2272515.17482277;20;20/85 20/86;bus;31389;MONTRABÉ
43.59253679920952, 1.3211856614883801;"{""coordinates"": [1.32118566148838, 43.59253679920952], ""type"": ""Point""}";6192449487677451;tisseo;18111;Longchamp;RUE JEAN COCTEAU;1564444.0;2267180.0;1564448.1;2267175.4;1564445.25904642;2267179.5144845;21;21/16 21/20;bus;31557;TOURNEFEUILLE
43.62903552230777, 1.4877288131658204;"{""coordinates"": [1.48772881316582, 43.62903552230777], ""type"": ""Point""}";6192449487677451;tisseo;26150;Louis Renault;RUE LOUIS RENAULT;1577963.0;2270979.0;1577970.0;2270981.5;1577965.30103288;2270979.79128468;106 72;106 72/112;TAD bus;31044;BALMA
43.63836008739647, 1.4650500151212251;"{""coordinates"": [1.465050015121225, 43.63836008739647], ""type"": ""Point""}";6192449487677451;tisseo;4361;Luchet;ROUTE D'ALBI;1576152.0;2272048.0;1576164.8;2272044.0;1576160.09241261;2272045.68482075;L09;L09/39;bus;31555;TOULOUSE
43.59504472339375, 1.3389908285345526;"{""coordinates"": [1.338990828534553, 43.59504472339375], ""type"": ""Point""}";6192449487677451;tisseo;23341;Luchonnais;CHEMIN DE COURNAUDIS;1565887.0;2267430.0;1565891.1;2267429.3;1565886.39145666;2267430.98214732;32;32/4;bus;31149;COLOMIERS
43.59741701911204, 1.348736965819172;"{""coordinates"": [1.348736965819172, 43.59741701911204], ""type"": ""Point""}";6192449487677451;tisseo;23371;Lucie Aubrac;ALLÉE GEORGES BRASSENS;1566679.0;2267678.0;1566681.7;2267683.3;1566679.61133394;2267678.75715132;32;32/4;bus;31149;COLOMIERS
43.612944325128666, 1.3081223200917562;"{""coordinates"": [1.308122320091756, 43.612944325128666], ""type"": ""Point""}";6192449487677451;tisseo;19900;Lycée International;D24 D;1563435.0;2269468.0;1563432.2;2269463.2;1563435.15681832;2269467.23202498;32;32/5;bus;31149;COLOMIERS
43.530851745573514, 1.3550766664169958;"{""coordinates"": [1.355076666416996, 43.530851745573514], ""type"": ""Point""}";6192449487677451;tisseo;20230;Lycée Matisse;AVENUE DU COMMINGES;1567046.0;2260274.0;1567049.2;2260269.3;1567046.60982654;2260273.57679804;58 85;58/126 58/129 58/134 58/18 58/19 58/20 85/12;bus;31157;CUGNAUX
43.63658769284561, 1.464450076567722;"{""coordinates"": [1.464450076567722, 43.63658769284561], ""type"": ""Point""}";6192449487677451;tisseo;4320;Lycée Raymond Naves;ROUTE D'ALBI;1576100.0;2271852.0;1576096.2;2271854.1;1576100.90793158;2271852.41614126;L09;L09/33;bus;31555;TOULOUSE
43.593069920982614, 1.2485240559346358;"{""coordinates"": [1.248524055934636, 43.593069920982614], ""type"": ""Point""}";6192449487677451;tisseo;22760;Léguevin Collège;INCONNU;1558579.0;2267359.0;1558578.3;2267363.0;1558579.41350669;2267358.12559385;32;32/4 32/5 32/6 32/7;bus;31291;LÉGUEVIN
43.66883138697198, 1.1971982676723276;"{""coordinates"": [1.197198267672328, 43.66883138697198], ""type"": ""Point""}";6192449487677451;tisseo;22852;Lévignac Ancienne Gare;AVENUE DE LA GARE;1554616.0;2275862.0;;;1554616.0;2275862.0;403;403/3;bus;31297;LÉVIGNAC
43.59863722439499, 1.5475678234991515;"{""coordinates"": [1.547567823499151, 43.59863722439499], ""type"": ""Point""}";6192449487677451;tisseo;17550;Madeleine;D64;1582733.0;2267517.0;1582735.6;2267521.0;1582732.85004715;2267516.82414568;103 106;103/18 103/21 106;TAD bus;31184;FLOURENS
43.59890549694182, 1.5474251840475153;"{""coordinates"": [1.547425184047515, 43.59890549694182], ""type"": ""Point""}";6192449487677451;tisseo;17551;Madeleine;D64;1582722.0;2267547.0;1582714.2;2267535.1;1582716.98661094;2267539.2514816;103 106;103/19 103/20 106;TAD bus;31184;FLOURENS
43.54313328716034, 1.2380245385770852;"{""coordinates"": [1.238024538577085, 43.54313328716034], ""type"": ""Point""}";6192449487677451;tisseo;17120;Magne;ROUTE DE BRAGOT;1557615.0;2261830.0;1557620.0;2261827.0;1557615.86968013;2261829.81788178;116;116/3;bus;31187;FONSORBES
43.668249397875705, 1.4289910342899654;"{""coordinates"": [1.428991034289965, 43.668249397875705], ""type"": ""Point""}";6192449487677451;tisseo;13841;Mairie Aucamville;ROUTE DE FRONTON;1573305.0;2275422.0;1573309.3;2275424.0;1573304.58227524;2275422.34377748;169 29 69 L10 SC36;169/6 29/36 69/4 L10/6 L10/8 SC36/10;bus lineo scolaire;31022;AUCAMVILLE
43.53010677267701, 1.479350194210141;"{""coordinates"": [1.479350194210141, 43.53010677267701], ""type"": ""Point""}";6192449487677451;tisseo;14921;Mairie Auzeville;CHEMIN DEL PRAT;1577088.0;2260002.0;1577084.6;2259997.5;1577087.66970307;2260001.44676109;56;56/8;bus;31035;AUZEVILLE-TOLOSANE
43.541636463980595, 1.5664214307268374;"{""coordinates"": [1.566421430726837, 43.541636463980595], ""type"": ""Point""}";6192449487677451;tisseo;25150;Mairie Auzielle;D94;1584147.0;2261159.0;1584143.2;2261160.6;1584148.02381911;2261159.28441297;201;201/10 201/9;bus;31036;AUZIELLE
43.60546354311165, 1.501927710744249;"{""coordinates"": [1.501927710744249, 43.60546354311165], ""type"": ""Point""}";6192449487677451;tisseo;17280;Mairie Balma;AVENUE FRANÇOIS MITTERRAND;1579062.0;2268340.0;1579065.5;2268343.5;1579061.70371699;2268340.24604313;106 84;106 84/44;TAD bus;31044;BALMA
43.66723679476129, 1.377142733251259;"{""coordinates"": [1.377142733251259, 43.66723679476129], ""type"": ""Point""}";6192449487677451;tisseo;16850;Mairie Beauzelle;RUE DE LA MARQUETTE;1569122.0;2275389.0;1569120.4;2275382.9;1569121.73646307;2275387.71807705;70;70/26;bus;31056;BEAUZELLE
43.69387493818425, 1.4280699802699544;"{""coordinates"": [1.428069980269954, 43.69387493818425], ""type"": ""Point""}";6192449487677451;tisseo;14003;Mairie Castelginest;RUE DE L'ÉGLISE;1573284.0;2278270.0;1573289.5;2278269.0;1573284.66216682;2278270.2630796;60;60/212;bus;31116;CASTELGINEST
43.649274471957334, 1.326405612377609;"{""coordinates"": [1.326405612377609, 43.649274471957334], ""type"": ""Point""}";6192449487677451;tisseo;19680;Mairie Cornebarrieu;AVENUE DE VERSAILLES;1564991.0;2273474.0;1564986.9;2273470.9;1564990.65356758;2273474.20313948;170 171 74 75;170 171 74/15 74/16 74/17 75/9;TAD bus;31150;CORNEBARRIEU
43.468826555558095, 1.378277461732708;"{""coordinates"": [1.378277461732708, 43.468826555558095], ""type"": ""Point""}";6192449487677451;tisseo;71240;Mairie De Villate;RUE DES TISSERANDS;1568788.0;2253348.0;1568793.4;2253346.7;1568788.70561842;2253348.42127325;311;311/10;bus;31580;VILLATE
43.70363055893731, 1.3680209975319109;"{""coordinates"": [1.368020997531911, 43.70363055893731], ""type"": ""Point""}";6192449487677451;tisseo;13581;Hire;RUE DE LA HIRE;1568465.0;2279446.0;1568470.8;2279447.7;1568466.03170146;2279446.19556356;SC32;SC32/10;scolaire;31205;GAGNAC-SUR-GARONNE
43.607656781755495, 1.4277878570957137;"{""coordinates"": [1.427787857095714, 43.607656781755495], ""type"": ""Point""}";6192449487677451;tisseo;3412;Héraclès;ALLÉE DE BARCELONE;1573082.0;2268693.0;1573079.8;2268688.0;1573082.02019538;2268692.48003711;63 L01;63/16 L01/17;bus lineo;31555;TOULOUSE
43.61144690894569, 1.4034928057178129;"{""coordinates"": [1.403492805717813, 43.61144690894569], ""type"": ""Point""}";6192449487677451;tisseo;3720;Hôpital des Enfants;AVENUE DE CASSELARDIT;1571129.0;2269151.0;1571125.0;2269147.6;1571128.845709;2269150.79539078;66;66/2;bus;31555;TOULOUSE
43.5249971610481, 1.5002872674239374;"{""coordinates"": [1.500287267423937, 43.5249971610481], ""type"": ""Point""}";6192449487677451;tisseo;20941;INRAE;RUE MARIE LAURENCIN;1578770.0;2259404.0;1578767.0;2259399.3;1578769.59848561;2259403.57175286;L06;L06/11;lineo;31113;CASTANET-TOLOSAN
43.52488064803136, 1.5003272425050675;"{""coordinates"": [1.500327242505068, 43.52488064803136], ""type"": ""Point""}";6192449487677451;tisseo;20940;INRAE;RUE MARIE LAURENCIN;1578773.0;2259391.0;1578775.5;2259394.1;1578772.89847134;2259389.8300997;L06;L06/12;lineo;31113;CASTANET-TOLOSAN
43.55505068621817, 1.4267774457684235;"{""coordinates"": [1.426777445768423, 43.55505068621817], ""type"": ""Point""}";6192449487677451;tisseo;29681;IUC;AVENUE IRÈNE JOLIOT-CURIE;1572891.0;2262851.0;1572891.5;2262854.7;1572890.93971308;2262849.73151827;13 25 L05;13/10 25/3 L05/17 L05/24 L05/27;bus lineo;31555;TOULOUSE
43.59210233499541, 1.4405371458674219;"{""coordinates"": [1.440537145867422, 43.59210233499541], ""type"": ""Point""}";6192449487677451;tisseo;5621;Ile du Ramier;PONT SAINT-MICHEL;1574079.0;2266946.0;;;1574079.0;2266946.0;66;66/3;bus;31555;TOULOUSE
43.55802545684792, 1.518997775794335;"{""coordinates"": [1.518997775794335, 43.55802545684792], ""type"": ""Point""}";6192449487677451;tisseo;18280;Iles;AVENUE DES AMÉTHYSTES;1580347.0;2263046.0;1580352.8;2263046.6;1580347.80151929;2263046.47674979;L07;L07/47;lineo;31506;SAINT-ORENS-DE-GAMEVILLE
43.52655574277272, 1.5641027355982868;"{""coordinates"": [1.564102735598287, 43.52655574277272], ""type"": ""Point""}";6192449487677451;tisseo;20050;Ingine;AVENUE DE LA CAPRICE;1583931.0;2259487.0;1583927.4;2259482.9;1583930.47822021;2259486.84012187;79;79/32;bus;31169;ESCALQUENS
43.4946931164647, 1.435094531114582;"{""coordinates"": [1.435094531114582, 43.4946931164647], ""type"": ""Point""}";6192449487677451;tisseo;12121;Isard;D24;1573438.0;2256134.0;;;1573438.0;2256134.0;119;119;TAD;31259;LACROIX-FALGARDE
43.65079849683249, 1.4479876302205443;"{""coordinates"": [1.447987630220544, 43.65079849683249], ""type"": ""Point""}";6192449487677451;tisseo;27941;Jardin Maria Combes;RUE FROIDETERRE;1574801.0;2273455.0;1574804.1;2273458.3;1574800.36960007;2273454.97071834;26 SC33 SC34 SC35;26/15 26/6 SC33/3 SC34/4 SC35/7;bus scolaire;31555;TOULOUSE
43.594832913212045, 1.4494475499205473;"{""coordinates"": [1.449447549920547, 43.594832913212045], ""type"": ""Point""}";6192449487677451;tisseo;3650;Jardin Royal;ALLÉES JULES GUESDE;1574804.0;2267236.0;1574806.7;2267230.0;1574804.63912937;2267234.55549332;44 66;44/54 66/2;bus;31555;TOULOUSE
43.59282300648235, 1.453301095591607;"{""coordinates"": [1.453301095591607, 43.59282300648235], ""type"": ""Point""}";6192449487677451;tisseo;3641;Jardin des Plantes;ALLÉES FRÉDÉRIC MISTRAL;1575111.0;2267007.0;1575105.8;2267006.8;1575110.7851074;2267007.18222483;44 L09;44/54 L09/33;bus;31555;TOULOUSE
43.56974694343744, 1.5085362467965184;"{""coordinates"": [1.508536246796518, 43.56974694343744], ""type"": ""Point""}";6192449487677451;tisseo;36081;Jardins de la Marcaissonne;AVENUE DE GAMEVILLE;1579525.0;2264363.0;1579520.9;2264364.1;1579525.82030549;2264363.21092258;109 83;109/12 83/5;bus;31555;TOULOUSE
43.6626739441757, 1.474506923042651;"{""coordinates"": [1.474506923042651, 43.6626739441757], ""type"": ""Point""}";6192449487677451;tisseo;10431;Jasmin;AVENUE DE CORNAUDRIC;1576964.0;2274735.0;1576969.0;2274737.6;1576964.46020308;2274735.50470911;40 SC15;40/6 SC15/5 SC15/6;bus scolaire;31561;L'UNION
43.60385682609167, 1.4747504146141217;"{""coordinates"": [1.474750414614122, 43.60385682609167], ""type"": ""Point""}";6192449487677451;tisseo;3660;Jean Chaubet;AVENUE JACQUES CHIRAC;1576865.0;2268201.0;1576870.5;2268205.1;1576866.49058608;2268202.11259309;23 37 51;23/49 37/16 51/10;bus;31555;TOULOUSE
43.46089447351267, 1.3446596359256637;"{""coordinates"": [1.344659635925664, 43.46089447351267], ""type"": ""Point""}";6192449487677451;tisseo;70361;Jean Dabadie;AVENUE ROGER TISSANDIÉ;1566051.0;2252520.0;1566049.6;2252523.3;1566051.96190633;2252518.89302842;311 316 317;311/9 316/11 317/10;bus;31395;MURET
43.57653500025228, 1.3178115834793087;"{""coordinates"": [1.317811583479309, 43.57653500025228], ""type"": ""Point""}";6192449487677451;tisseo;26820;Jean Gay;BOULEVARD ALAIN SAVARY;1564136.0;2265408.0;1564138.8;2265401.8;1564137.01649217;2265406.47109193;48 63 L03;48/2 63/16 L03/9;bus lineo;31557;TOURNEFEUILLE
43.60618261565706, 1.449644545099048;"{""coordinates"": [1.449644545099048, 43.60618261565706], ""type"": ""Point""}";6192449487677451;tisseo;40121;Jean Jaurès;ALLÉES DU PRÉSIDENT FRANKLIN ROOSEVELT;1574756.0;2268425.0;1574754.6;2268428.8;1574757.29526848;2268424.58864299;A;A/2;metro;31555;TOULOUSE
43.52386091482772, 1.398926393899302;"{""coordinates"": [1.398926393899302, 43.52386091482772], ""type"": ""Point""}";6192449487677451;tisseo;16730;Jean Jaurès;D63;1570575.0;2259429.0;1570572.4;2259423.2;1570574.68567311;2259427.64696336;316 317 320 L05;316/11 317/10 320/6 L05/18;bus lineo;31433;PORTET-SUR-GARONNE
43.692766888982995, 1.4507153035290212;"{""coordinates"": [1.450715303529021, 43.692766888982995], ""type"": ""Point""}";6192449487677451;tisseo;14500;Clotildes;ROUTE DE BESSIÈRES;1575107.0;2278113.0;1575101.5;2278112.2;1575106.36755289;2278113.34320982;26 SC33 SC34 SC35;26/3 SC33/4 SC34/3 SC35/5;bus scolaire;31116;CASTELGINEST
43.56397772372873, 1.4906146719780744;"{""coordinates"": [1.490614671978074, 43.56397772372873], ""type"": ""Point""}";6192449487677451;tisseo;26711;Clément Ader;LIAISON MULTIMODALE SUD-EST;1578066.0;2263748.0;1578066.7;2263750.6;1578066.8441708;2263745.60207895;37 80 L07;37/17 80/12 L07/43 L07/44 L07/47;bus lineo;31555;TOULOUSE
43.56404648509339, 1.490365371756745;"{""coordinates"": [1.490365371756745, 43.56404648509339], ""type"": ""Point""}";6192449487677451;tisseo;26710;Clément Ader;LIAISON MULTIMODALE SUD-EST;1578046.0;2263756.0;1578047.3;2263750.0;1578047.17236796;2263754.99835524;37 80 L07;37/16 80/11 L07/45 L07/50;bus lineo;31555;TOULOUSE
43.658578960824684, 1.3811673881331632;"{""coordinates"": [1.381167388133163, 43.658578960824684], ""type"": ""Point""}";6192449487677451;tisseo;16831;Coccinelles;RUE DES PAPILLONS;1569428.0;2274421.0;1569431.8;2274423.4;1569427.49344195;2274420.85961463;70;70/27;bus;31056;BEAUZELLE
43.670533241175455, 1.4951699298537744;"{""coordinates"": [1.495169929853774, 43.670533241175455], ""type"": ""Point""}";6192449487677451;tisseo;27350;Colette;AVENUE DE LAPEYRIÈRE;1578646.0;2275578.0;1578650.2;2275583.3;1578646.88406539;2275579.55773094;73;73/82;bus;31488;SAINT-JEAN
43.641884225917664, 1.5390635442793539;"{""coordinates"": [1.539063544279354, 43.641884225917664], ""type"": ""Point""}";6192449487677451;tisseo;21435;Collège Montrabé;D59;1582130.0;2272333.0;1582128.3;2272328.6;1582130.32941133;2272333.16962686;101;101/15;bus;31389;MONTRABÉ
43.641793450122364, 1.5390037397066612;"{""coordinates"": [1.539003739706661, 43.641793450122364], ""type"": ""Point""}";6192449487677451;tisseo;21434;Collège Montrabé;D59;1582125.0;2272323.0;1582127.7;2272328.9;1582125.67626444;2272324.3278567;101;101/14;bus;31389;MONTRABÉ
43.52021508629564, 1.3203883853971405;"{""coordinates"": [1.320388385397141, 43.52021508629564], ""type"": ""Point""}";6192449487677451;tisseo;29010;Collège Picasso;CHEMIN DES MAILHEAUX;1564219.0;2259148.0;1564215.7;2259150.1;1564220.36792985;2259148.30834072;321 L11;321/5 L11/14;bus lineo;31203;FROUZINS
43.51230559155794, 1.18449574727977;"{""coordinates"": [1.18449574727977, 43.51230559155794], ""type"": ""Point""}";6192449487677451;tisseo;71001;Collège St Lys;D12;1553216.0;2258498.0;1553215.1;2258491.5;1553215.98982066;2258496.42018487;318;318/9;bus;31499;SAINT-LYS
43.51222246102111, 1.1843621411131229;"{""coordinates"": [1.184362141113123, 43.51222246102111], ""type"": ""Point""}";6192449487677451;tisseo;71000;Collège St Lys;D12;1553205.0;2258489.0;1553206.2;2258493.2;1553205.19527928;2258488.3019865;318;318/10;bus;31499;SAINT-LYS
43.687874918783805, 1.3231747914346073;"{""coordinates"": [1.323174791434607, 43.687874918783805], ""type"": ""Point""}";6192449487677451;tisseo;24301;Collège d'Aussonne;CHEMIN DE LAGASSINE;1564816.0;2277767.0;1564822.9;2277766.5;1564818.00604687;2277767.52431577;170 171 71;170 171 71/29 71/7;TAD bus;31032;AUSSONNE
43.530328983533934, 1.4103013847877222;"{""coordinates"": [1.410301384787722, 43.530328983533934], ""type"": ""Point""}";6192449487677451;tisseo;11500;Collège de Portet;AVENUE SALVADOR ALLENDE;1571508.0;2260130.0;1571512.5;2260125.3;1571509.45590608;2260129.26654664;50;50/1;bus;31433;PORTET-SUR-GARONNE
43.53030402895153, 1.4104505151339244;"{""coordinates"": [1.410450515133924, 43.53030402895153], ""type"": ""Point""}";6192449487677451;tisseo;11501;Collège de Portet;AVENUE SALVADOR ALLENDE;1571520.0;2260127.0;1571518.8;2260130.1;1571521.84981338;2260126.13784928;50;50/2;bus;31433;PORTET-SUR-GARONNE
43.60600214365508, 1.4566465752265971;"{""coordinates"": [1.456646575226597, 43.60600214365508], ""type"": ""Point""}";6192449487677451;tisseo;1580;Colombette;BOULEVARD DE LA GARE;1575408.0;2268466.0;1575413.2;2268468.7;1575408.57466008;2268466.8009969;23 27 L01 L08;23/49 27/8 L01/14 L01/20 L08/52;bus lineo;31555;TOULOUSE
43.6055158054476, 1.3353113287645544;"{""coordinates"": [1.335311328764554, 43.6055158054476], ""type"": ""Point""}";6192449487677451;tisseo;19732;Colomiers Gare SNCF;COLOMIERS GARE SNCF_TRAVÉE3;1565613.0;2268599.0;1565611.3;2268599.7;1565616.1311747;2268598.41168675;150;150/7;bus;31149;COLOMIERS
43.60564749826047, 1.3357041826423581;"{""coordinates"": [1.335704182642358, 43.60564749826047], ""type"": ""Point""}";6192449487677451;tisseo;19738;Colomiers Gare SNCF;D63;1565645.0;2268613.0;1565642.6;2268613.7;1565647.41758955;2268612.36178068;32;32/5;bus;31149;COLOMIERS
43.617068441127095, 1.3088010289315186;"{""coordinates"": [1.308801028931519, 43.617068441127095], ""type"": ""Point""}";6192449487677451;tisseo;27001;Colomiers Lycée International;AVENUE DE MONTURON;1563499.0;2269925.0;1563500.9;2269928.2;1563498.69411964;2269923.7129173;L02;L02/8 L02/9;lineo;31149;COLOMIERS
