quartier,distance_transport_m,est_metro_proche
Croix-Daurade / Minimes,85.6,0
Capitole / Carmes,140.4,0
Capitole / Carmes,40.0,0
Borderouge / Bagatelle,125.2,0
Saint-Cyprien / Empalot,65.4,0
Capitole / Carmes,92.3,0
Rangueil / Saouzelong,155.0,0
Croix-Daurade / Minimes,66.7,0
Borderouge / Bagatelle,369.6,0
Rangueil / Saouzelong,57.7,0
Borderouge / Bagatelle,43.7,0
Borderouge / Bagatelle,29.4,0
Borderouge / Bagatelle,29.4,0
Borderouge / Bagatelle,29.4,0
Borderouge / Bagatelle,29.4,0
Capitole / Carmes,105.0,0
Rangueil / Saouzelong,32.9,0
Borderouge / Bagatelle,293.2,0
Côte Pavée / Jolimont,174.8,0
Capitole / Carmes,75.7,0
Rangueil / Saouzelong,64.3,0
Croix-Daurade / Minimes,75.6,0
Rangueil / Saouzelong,142.2,0
Capitole / Carmes,208.3,0
Capitole / Carmes,78.6,0
Capitole / Carmes,141.0,0
Rangueil / Saouzelong,79.3,0
Rangueil / Saouzelong,156.5,0
Croix-Daurade / Minimes,367.7,0
Croix-Daurade / Minimes,367.7,0
Rangueil / Saouzelong,66.4,0
Rangueil / Saouzelong,97.7,0
Croix-Daurade / Minimes,266.9,0
Rangueil / Saouzelong,151.7,0
Borderouge / Bagatelle,15.1,0
Borderouge / Bagatelle,127.7,0
Borderouge / Bagatelle,104.7,0
Borderouge / Bagatelle,102.4,0
Croix-Daurade / Minimes,177.4,0
Rangueil / Saouzelong,31.6,0
Rangueil / Saouzelong,64.1,0
Côte Pavée / Jolimont,155.8,0
Capitole / Carmes,101.6,0
Saint-Cyprien / Empalot,87.6,0
Rangueil / Saouzelong,188.3,0
Capitole / Carmes,277.8,0
Capitole / Carmes,111.2,0
Croix-Daurade / Minimes,183.6,0
Saint-Cyprien / Empalot,77.3,0
Borderouge / Bagatelle,125.7,0
Saint-Cyprien / Empalot,162.5,0
Côte Pavée / Jolimont,70.0,0
Capitole / Carmes,86.4,0
Croix-Daurade / Minimes,124.6,0
Capitole / Carmes,153.1,0
Croix-Daurade / Minimes,28.6,0
Côte Pavée / Jolimont,146.5,0
Borderouge / Bagatelle,127.7,0
Côte Pavée / Jolimont,161.1,0
Borderouge / Bagatelle,93.2,0
Rangueil / Saouzelong,52.5,0
Borderouge / Bagatelle,120.5,0
Côte Pavée / Jolimont,8.4,0
Borderouge / Bagatelle,239.1,0
Côte Pavée / Jolimont,76.5,0
Borderouge / Bagatelle,156.3,0
Côte Pavée / Jolimont,245.9,0
Croix-Daurade / Minimes,79.4,0
Saint-Cyprien / Empalot,98.5,0
Saint-Cyprien / Empalot,116.0,0
Rangueil / Saouzelong,292.8,1
Saint-Cyprien / Empalot,68.6,0
Croix-Daurade / Minimes,84.3,0
Borderouge / Bagatelle,255.9,0
Rangueil / Saouzelong,29.5,0
Capitole / Carmes,147.5,0
Borderouge / Bagatelle,84.0,0
Capitole / Carmes,84.9,0
Côte Pavée / Jolimont,137.5,0
Saint-Cyprien / Empalot,94.9,0
Saint-Cyprien / Empalot,116.4,0
Capitole / Carmes,38.1,1
Saint-Cyprien / Empalot,144.9,0
Capitole / Carmes,156.9,0
Rangueil / Saouzelong,22.0,0
Borderouge / Bagatelle,378.7,0
Saint-Cyprien / Empalot,423.0,0
Rangueil / Saouzelong,22.0,0
Côte Pavée / Jolimont,155.8,0
Capitole / Carmes,32.3,0
Capitole / Carmes,126.2,0
Côte Pavée / Jolimont,166.3,0
Borderouge / Bagatelle,103.6,0
Capitole / Carmes,26.3,0
Capitole / Carmes,149.8,0
Rangueil / Saouzelong,86.9,0
Rangueil / Saouzelong,86.9,0
Saint-Cyprien / Empalot,94.4,0
Rangueil / Saouzelong,233.5,0
Borderouge / Bagatelle,95.7,0
Rangueil / Saouzelong,165.6,0
Capitole / Carmes,73.5,0
Côte Pavée / Jolimont,330.8,0
Borderouge / Bagatelle,148.8,0
Croix-Daurade / Minimes,183.8,0
Capitole / Carmes,52.9,0
Côte Pavée / Jolimont,52.8,0
Rangueil / Saouzelong,129.1,0
Saint-Cyprien / Empalot,100.8,0
Borderouge / Bagatelle,203.3,0
Côte Pavée / Jolimont,191.8,0
Rangueil / Saouzelong,84.4,0
Côte Pavée / Jolimont,275.5,0
Saint-Cyprien / Empalot,91.9,0
Côte Pavée / Jolimont,81.9,0
Saint-Cyprien / Empalot,132.7,0
Croix-Daurade / Minimes,116.3,0
Capitole / Carmes,213.0,0
Saint-Cyprien / Empalot,197.5,0
Capitole / Carmes,142.2,0
Côte Pavée / Jolimont,22.9,0
Rangueil / Saouzelong,134.5,0
Rangueil / Saouzelong,170.7,0
Côte Pavée / Jolimont,130.0,0
Saint-Cyprien / Empalot,233.7,0
Capitole / Carmes,27.3,0
Borderouge / Bagatelle,133.9,0
Côte Pavée / Jolimont,262.5,0
Rangueil / Saouzelong,78.2,0
Borderouge / Bagatelle,249.4,0
Rangueil / Saouzelong,22.0,0
Croix-Daurade / Minimes,178.8,0
Capitole / Carmes,29.2,0
Borderouge / Bagatelle,92.6,0
Rangueil / Saouzelong,111.9,0
Capitole / Carmes,130.2,0
Borderouge / Bagatelle,87.5,0
Rangueil / Saouzelong,123.2,0
Saint-Cyprien / Empalot,125.5,0
Côte Pavée / Jolimont,49.6,0
Côte Pavée / Jolimont,73.3,0
Côte Pavée / Jolimont,67.6,0
Rangueil / Saouzelong,75.3,0
Croix-Daurade / Minimes,277.6,0
Capitole / Carmes,126.2,0
Côte Pavée / Jolimont,233.6,0
Borderouge / Bagatelle,106.2,0
Saint-Cyprien / Empalot,262.4,0
Borderouge / Bagatelle,205.0,0
Capitole / Carmes,69.1,0
Rangueil / Saouzelong,320.6,0
Borderouge / Bagatelle,147.1,0
Croix-Daurade / Minimes,46.1,0
Rangueil / Saouzelong,97.5,0
Rangueil / Saouzelong,175.3,0
Capitole / Carmes,143.5,0
Borderouge / Bagatelle,106.9,0
Borderouge / Bagatelle,243.6,0
Côte Pavée / Jolimont,109.5,0
Borderouge / Bagatelle,261.8,0
Borderouge / Bagatelle,224.4,0
Capitole / Carmes,133.3,1
Borderouge / Bagatelle,137.9,0
Capitole / Carmes,364.1,0
Croix-Daurade / Minimes,73.6,0
Capitole / Carmes,101.8,0
Saint-Cyprien / Empalot,146.3,0
Côte Pavée / Jolimont,138.4,0
Capitole / Carmes,193.6,0
Borderouge / Bagatelle,266.7,0
Croix-Daurade / Minimes,461.0,0
Croix-Daurade / Minimes,85.2,0
Côte Pavée / Jolimont,112.3,0
Saint-Cyprien / Empalot,164.5,1
Saint-Cyprien / Empalot,137.9,0
Saint-Cyprien / Empalot,212.8,0
Côte Pavée / Jolimont,164.4,0
Rangueil / Saouzelong,156.3,0
Rangueil / Saouzelong,20.3,0
Côte Pavée / Jolimont,116.2,0
Côte Pavée / Jolimont,12.4,0
Rangueil / Saouzelong,158.0,0
Rangueil / Saouzelong,109.6,0
Capitole / Carmes,312.7,0
Borderouge / Bagatelle,210.6,0
Capitole / Carmes,357.4,0
Côte Pavée / Jolimont,195.3,0
Capitole / Carmes,96.6,0
Capitole / Carmes,96.6,0
Borderouge / Bagatelle,123.8,0
Rangueil / Saouzelong,115.6,0
Côte Pavée / Jolimont,52.2,0
Borderouge / Bagatelle,18.0,0
Borderouge / Bagatelle,78.8,0
Croix-Daurade / Minimes,125.2,0
Saint-Cyprien / Empalot,251.8,0
Capitole / Carmes,301.5,0
Borderouge / Bagatelle,38.0,0
Borderouge / Bagatelle,255.8,0
Côte Pavée / Jolimont,167.1,1
Croix-Daurade / Minimes,269.9,0
Borderouge / Bagatelle,176.8,0
Saint-Cyprien / Empalot,157.7,0
Saint-Cyprien / Empalot,118.7,0
Côte Pavée / Jolimont,231.7,1
Borderouge / Bagatelle,252.7,0
Rangueil / Saouzelong,100.4,0
Capitole / Carmes,101.8,0
Rangueil / Saouzelong,150.8,0
Borderouge / Bagatelle,106.3,0
Saint-Cyprien / Empalot,55.7,0
Saint-Cyprien / Empalot,44.3,0
Côte Pavée / Jolimont,50.1,0
Croix-Daurade / Minimes,148.9,0
Côte Pavée / Jolimont,113.3,0
Borderouge / Bagatelle,36.7,0
Borderouge / Bagatelle,142.1,0
Saint-Cyprien / Empalot,116.0,0
Rangueil / Saouzelong,53.7,0
Saint-Cyprien / Empalot,126.7,0
Côte Pavée / Jolimont,5.7,0
Capitole / Carmes,78.1,0
Borderouge / Bagatelle,266.7,0
Saint-Cyprien / Empalot,68.6,0
Borderouge / Bagatelle,66.3,0
Capitole / Carmes,43.8,0
Croix-Daurade / Minimes,360.0,0
Croix-Daurade / Minimes,436.5,0
Capitole / Carmes,202.2,0
Saint-Cyprien / Empalot,64.0,0
Borderouge / Bagatelle,214.3,0
Côte Pavée / Jolimont,45.8,0
Capitole / Carmes,131.8,0
Capitole / Carmes,142.3,0
Borderouge / Bagatelle,87.5,0
Croix-Daurade / Minimes,134.9,0
Rangueil / Saouzelong,243.7,0
Borderouge / Bagatelle,185.7,0
Borderouge / Bagatelle,156.3,0
Rangueil / Saouzelong,66.8,0
Rangueil / Saouzelong,112.3,0
Croix-Daurade / Minimes,366.0,0
Rangueil / Saouzelong,26.2,0
Croix-Daurade / Minimes,86.9,0
Capitole / Carmes,104.7,0
Croix-Daurade / Minimes,185.5,0
Capitole / Carmes,129.7,0
Croix-Daurade / Minimes,242.8,0
Saint-Cyprien / Empalot,113.8,0
Rangueil / Saouzelong,101.1,0
Borderouge / Bagatelle,236.9,0
Capitole / Carmes,188.2,0
Borderouge / Bagatelle,122.4,0
Rangueil / Saouzelong,167.9,0
Capitole / Carmes,43.0,0
Capitole / Carmes,115.6,0
Saint-Cyprien / Empalot,129.2,0
Capitole / Carmes,91.5,0
Capitole / Carmes,192.9,0
Capitole / Carmes,113.7,0
Borderouge / Bagatelle,162.9,0
Borderouge / Bagatelle,127.0,0
Rangueil / Saouzelong,114.1,0
Saint-Cyprien / Empalot,125.8,0
Borderouge / Bagatelle,88.4,0
Borderouge / Bagatelle,27.7,0
Borderouge / Bagatelle,106.9,0
Rangueil / Saouzelong,64.3,0
Côte Pavée / Jolimont,102.4,0
Borderouge / Bagatelle,136.6,0
Capitole / Carmes,78.4,0
Borderouge / Bagatelle,67.6,0
Capitole / Carmes,123.2,0
Croix-Daurade / Minimes,16.3,0
Rangueil / Saouzelong,171.5,0
Saint-Cyprien / Empalot,67.9,0
Capitole / Carmes,74.8,0
Capitole / Carmes,126.2,0
Capitole / Carmes,126.2,0
Saint-Cyprien / Empalot,13.7,0
Capitole / Carmes,193.8,0
Saint-Cyprien / Empalot,112.6,0
Borderouge / Bagatelle,135.5,0
Capitole / Carmes,141.8,0
Rangueil / Saouzelong,44.2,0
Rangueil / Saouzelong,146.8,0
Croix-Daurade / Minimes,307.1,0
Borderouge / Bagatelle,173.5,0
Rangueil / Saouzelong,93.9,0
Capitole / Carmes,156.3,0
Saint-Cyprien / Empalot,83.0,0
Borderouge / Bagatelle,176.5,0
Saint-Cyprien / Empalot,409.6,0
Borderouge / Bagatelle,206.5,0
Croix-Daurade / Minimes,113.1,0
Saint-Cyprien / Empalot,122.5,0
Borderouge / Bagatelle,167.0,0
Saint-Cyprien / Empalot,144.5,0
Côte Pavée / Jolimont,176.2,0
Saint-Cyprien / Empalot,31.4,0
Côte Pavée / Jolimont,34.9,0
Rangueil / Saouzelong,100.0,0
Rangueil / Saouzelong,30.6,0
Capitole / Carmes,241.2,0
Capitole / Carmes,67.6,0
Rangueil / Saouzelong,88.2,0
Côte Pavée / Jolimont,111.2,0
Côte Pavée / Jolimont,263.3,1
Croix-Daurade / Minimes,79.4,0
Saint-Cyprien / Empalot,219.3,0
Capitole / Carmes,72.3,0
Rangueil / Saouzelong,209.9,0
Rangueil / Saouzelong,151.4,0
Rangueil / Saouzelong,29.9,0
Côte Pavée / Jolimont,96.3,0
Côte Pavée / Jolimont,96.3,0
Rangueil / Saouzelong,5.9,0
Saint-Cyprien / Empalot,181.0,0
Côte Pavée / Jolimont,406.7,0
Croix-Daurade / Minimes,246.0,0
Croix-Daurade / Minimes,165.6,0
Côte Pavée / Jolimont,295.4,0
Rangueil / Saouzelong,121.0,0
Borderouge / Bagatelle,243.6,0
Côte Pavée / Jolimont,48.5,0
Borderouge / Bagatelle,224.7,0
Capitole / Carmes,136.5,0
Côte Pavée / Jolimont,356.7,0
Rangueil / Saouzelong,137.0,0
Borderouge / Bagatelle,176.4,0
Côte Pavée / Jolimont,26.2,0
Rangueil / Saouzelong,137.0,0
Capitole / Carmes,100.0,0
Croix-Daurade / Minimes,341.2,0
Côte Pavée / Jolimont,111.2,0
Capitole / Carmes,27.6,1
Borderouge / Bagatelle,106.3,0
Rangueil / Saouzelong,125.7,0
Capitole / Carmes,120.1,0
Capitole / Carmes,142.2,0
Capitole / Carmes,142.2,0
Capitole / Carmes,142.2,0
Côte Pavée / Jolimont,5.7,0
Rangueil / Saouzelong,143.6,0
Borderouge / Bagatelle,47.8,0
Rangueil / Saouzelong,266.5,0
Rangueil / Saouzelong,35.4,0
Borderouge / Bagatelle,72.8,0
Borderouge / Bagatelle,161.0,0
Rangueil / Saouzelong,294.1,1
Capitole / Carmes,118.6,0
Capitole / Carmes,142.2,0
Côte Pavée / Jolimont,138.3,0
Capitole / Carmes,46.3,0
Côte Pavée / Jolimont,254.2,0
Saint-Cyprien / Empalot,195.9,0
Capitole / Carmes,46.7,0
Capitole / Carmes,46.7,0
Côte Pavée / Jolimont,77.7,0
Rangueil / Saouzelong,273.4,0
Rangueil / Saouzelong,87.1,0
Borderouge / Bagatelle,113.9,1
Croix-Daurade / Minimes,162.5,0
Côte Pavée / Jolimont,154.4,0
Capitole / Carmes,254.3,0
Rangueil / Saouzelong,241.9,0
Capitole / Carmes,128.5,0
Rangueil / Saouzelong,45.5,0
Côte Pavée / Jolimont,235.9,0
Côte Pavée / Jolimont,220.0,0
Borderouge / Bagatelle,103.3,0
Côte Pavée / Jolimont,37.0,0
Rangueil / Saouzelong,80.1,0
Borderouge / Bagatelle,62.3,0
Croix-Daurade / Minimes,139.7,0
Capitole / Carmes,114.7,0
Rangueil / Saouzelong,47.0,0
Rangueil / Saouzelong,168.3,0
Borderouge / Bagatelle,129.7,0
Rangueil / Saouzelong,64.8,1
Borderouge / Bagatelle,222.7,0
Saint-Cyprien / Empalot,102.8,0
Saint-Cyprien / Empalot,160.0,0
Côte Pavée / Jolimont,165.1,0
Borderouge / Bagatelle,77.8,0
Capitole / Carmes,112.2,0
Côte Pavée / Jolimont,54.1,0
Capitole / Carmes,61.9,0
Croix-Daurade / Minimes,15.5,0
Borderouge / Bagatelle,117.0,0
Rangueil / Saouzelong,220.9,0
Côte Pavée / Jolimont,228.6,0
Borderouge / Bagatelle,157.8,1
Saint-Cyprien / Empalot,137.4,0
Saint-Cyprien / Empalot,162.5,0
Côte Pavée / Jolimont,49.4,0
Capitole / Carmes,206.5,0
Capitole / Carmes,206.5,0
Capitole / Carmes,206.5,0
Croix-Daurade / Minimes,104.7,0
Rangueil / Saouzelong,94.0,0
Côte Pavée / Jolimont,144.5,0
Saint-Cyprien / Empalot,129.1,0
Capitole / Carmes,95.3,0
Croix-Daurade / Minimes,36.0,0
Rangueil / Saouzelong,215.4,0
Capitole / Carmes,123.5,0
Borderouge / Bagatelle,297.5,0
Croix-Daurade / Minimes,109.5,0
Capitole / Carmes,187.7,0
Côte Pavée / Jolimont,66.1,0
Côte Pavée / Jolimont,66.1,0
Capitole / Carmes,17.9,0
Borderouge / Bagatelle,6.7,0
Capitole / Carmes,72.7,0
Borderouge / Bagatelle,148.9,0
Rangueil / Saouzelong,187.7,0
Saint-Cyprien / Empalot,158.4,0
Côte Pavée / Jolimont,34.9,0
Saint-Cyprien / Empalot,166.4,0
Côte Pavée / Jolimont,179.8,0
Côte Pavée / Jolimont,78.5,0
Côte Pavée / Jolimont,155.0,0
Rangueil / Saouzelong,195.0,0
Saint-Cyprien / Empalot,140.6,0
Côte Pavée / Jolimont,177.8,0
Côte Pavée / Jolimont,41.3,0
Côte Pavée / Jolimont,359.6,0
Saint-Cyprien / Empalot,312.8,0
Croix-Daurade / Minimes,155.5,0
Côte Pavée / Jolimont,81.2,0
Côte Pavée / Jolimont,202.2,0
Rangueil / Saouzelong,64.3,0
Capitole / Carmes,75.2,0
Borderouge / Bagatelle,33.9,0
Borderouge / Bagatelle,172.6,0
Croix-Daurade / Minimes,162.9,0
Rangueil / Saouzelong,18.8,0
Capitole / Carmes,59.9,0
Côte Pavée / Jolimont,172.3,0
Côte Pavée / Jolimont,95.5,0
Côte Pavée / Jolimont,95.5,0
Côte Pavée / Jolimont,95.5,0
Saint-Cyprien / Empalot,25.6,0
Borderouge / Bagatelle,136.6,0
Côte Pavée / Jolimont,98.4,0
Côte Pavée / Jolimont,288.9,1
Côte Pavée / Jolimont,117.7,0
Saint-Cyprien / Empalot,23.5,0
Borderouge / Bagatelle,114.5,0
Borderouge / Bagatelle,119.0,0
Capitole / Carmes,154.2,0
Saint-Cyprien / Empalot,116.0,0
Borderouge / Bagatelle,85.1,0
Borderouge / Bagatelle,185.2,0
Borderouge / Bagatelle,117.7,0
Capitole / Carmes,210.8,0
Borderouge / Bagatelle,302.9,0
Borderouge / Bagatelle,66.3,0
Borderouge / Bagatelle,66.3,0
Rangueil / Saouzelong,11.9,0
Côte Pavée / Jolimont,301.9,0
Borderouge / Bagatelle,169.4,0
Borderouge / Bagatelle,241.4,0
Borderouge / Bagatelle,241.4,0
Borderouge / Bagatelle,241.4,0
Rangueil / Saouzelong,105.3,0
Croix-Daurade / Minimes,105.9,0
Côte Pavée / Jolimont,155.8,0
Côte Pavée / Jolimont,155.8,0
Rangueil / Saouzelong,294.3,1
Rangueil / Saouzelong,82.3,0
Rangueil / Saouzelong,40.0,0
Rangueil / Saouzelong,40.0,0
Rangueil / Saouzelong,40.0,0
Borderouge / Bagatelle,22.1,0
Capitole / Carmes,173.5,0
Borderouge / Bagatelle,87.5,0
Côte Pavée / Jolimont,324.0,0
Borderouge / Bagatelle,281.3,0
Borderouge / Bagatelle,343.9,0
Borderouge / Bagatelle,77.7,0
Saint-Cyprien / Empalot,24.5,0
Capitole / Carmes,19.8,0
Capitole / Carmes,19.8,0
Borderouge / Bagatelle,219.3,0
Capitole / Carmes,142.2,0
Capitole / Carmes,79.3,0
Côte Pavée / Jolimont,370.8,0
Saint-Cyprien / Empalot,200.7,0
Rangueil / Saouzelong,164.4,0
Côte Pavée / Jolimont,66.8,0
Saint-Cyprien / Empalot,142.1,1
Borderouge / Bagatelle,109.2,0
Côte Pavée / Jolimont,178.6,1
Côte Pavée / Jolimont,173.7,0
Croix-Daurade / Minimes,75.4,0
Rangueil / Saouzelong,160.6,0
Borderouge / Bagatelle,85.1,0
Capitole / Carmes,137.4,0
Capitole / Carmes,81.2,0
Borderouge / Bagatelle,123.0,0
Rangueil / Saouzelong,283.7,0
Borderouge / Bagatelle,109.4,0
Rangueil / Saouzelong,68.5,0
Rangueil / Saouzelong,57.6,0
Rangueil / Saouzelong,57.6,0
Borderouge / Bagatelle,209.2,0
Rangueil / Saouzelong,107.0,0
Rangueil / Saouzelong,161.9,0
Côte Pavée / Jolimont,100.5,0
Capitole / Carmes,127.4,0
Côte Pavée / Jolimont,15.2,0
Côte Pavée / Jolimont,130.4,0
Côte Pavée / Jolimont,130.4,0
Côte Pavée / Jolimont,130.4,0
Côte Pavée / Jolimont,130.4,0
Rangueil / Saouzelong,276.6,0
Croix-Daurade / Minimes,60.2,0
Rangueil / Saouzelong,24.5,1
Capitole / Carmes,262.5,0
Rangueil / Saouzelong,27.8,0
Rangueil / Saouzelong,127.2,0
Borderouge / Bagatelle,117.1,1
Borderouge / Bagatelle,94.0,0
Borderouge / Bagatelle,24.0,0
Borderouge / Bagatelle,24.0,0
Capitole / Carmes,73.3,0
Rangueil / Saouzelong,123.2,0
Côte Pavée / Jolimont,78.5,0
Borderouge / Bagatelle,130.2,0
Rangueil / Saouzelong,29.5,0
Borderouge / Bagatelle,85.1,0
Borderouge / Bagatelle,139.9,0
Capitole / Carmes,55.5,0
Rangueil / Saouzelong,20.6,0
Borderouge / Bagatelle,395.1,0
Capitole / Carmes,98.6,0
Côte Pavée / Jolimont,8.4,0
Borderouge / Bagatelle,92.6,0
Borderouge / Bagatelle,78.4,0
Rangueil / Saouzelong,153.8,0
Côte Pavée / Jolimont,80.2,0
Rangueil / Saouzelong,28.7,0
Rangueil / Saouzelong,139.2,0
Capitole / Carmes,89.7,0
Borderouge / Bagatelle,5.8,0
Saint-Cyprien / Empalot,47.1,0
Rangueil / Saouzelong,183.1,0
Côte Pavée / Jolimont,107.9,0
Borderouge / Bagatelle,34.7,0
Côte Pavée / Jolimont,234.8,0
Rangueil / Saouzelong,305.6,1
Borderouge / Bagatelle,84.0,0
Côte Pavée / Jolimont,202.2,0
Rangueil / Saouzelong,289.1,0
Côte Pavée / Jolimont,75.1,0
Côte Pavée / Jolimont,51.0,0
Capitole / Carmes,126.5,0
Capitole / Carmes,138.4,0
Capitole / Carmes,138.4,0
Capitole / Carmes,138.4,0
Capitole / Carmes,138.4,0
Capitole / Carmes,138.4,0
Rangueil / Saouzelong,498.8,0
Capitole / Carmes,77.0,0
Côte Pavée / Jolimont,205.2,0
Borderouge / Bagatelle,100.8,0
Côte Pavée / Jolimont,328.4,0
Saint-Cyprien / Empalot,202.1,1
Côte Pavée / Jolimont,220.6,0
Croix-Daurade / Minimes,164.8,0
Rangueil / Saouzelong,213.8,0
Borderouge / Bagatelle,122.0,0
Rangueil / Saouzelong,22.0,0
Croix-Daurade / Minimes,214.7,1
Côte Pavée / Jolimont,179.8,0
Côte Pavée / Jolimont,179.8,0
Saint-Cyprien / Empalot,123.4,0
Capitole / Carmes,97.9,0
Capitole / Carmes,97.9,0
Capitole / Carmes,97.9,0
Capitole / Carmes,93.7,0
Capitole / Carmes,154.0,0
Croix-Daurade / Minimes,125.5,0
Borderouge / Bagatelle,98.3,0
Borderouge / Bagatelle,10.0,0
Côte Pavée / Jolimont,259.3,0
Borderouge / Bagatelle,15.1,0
Rangueil / Saouzelong,93.3,0
Capitole / Carmes,153.4,0
Borderouge / Bagatelle,108.1,0
Rangueil / Saouzelong,22.0,0
Côte Pavée / Jolimont,9.8,0
Rangueil / Saouzelong,177.3,0
Saint-Cyprien / Empalot,67.4,0
Saint-Cyprien / Empalot,80.7,0
Croix-Daurade / Minimes,184.4,1
Borderouge / Bagatelle,101.2,0
Rangueil / Saouzelong,33.3,0
Capitole / Carmes,110.0,0
Côte Pavée / Jolimont,150.3,0
Borderouge / Bagatelle,36.7,0
Côte Pavée / Jolimont,320.9,0
Borderouge / Bagatelle,409.8,0
Rangueil / Saouzelong,123.9,0
Croix-Daurade / Minimes,108.8,0
Borderouge / Bagatelle,455.2,0
Saint-Cyprien / Empalot,108.2,0
Rangueil / Saouzelong,51.2,0
Borderouge / Bagatelle,140.6,0
Capitole / Carmes,95.9,0
Borderouge / Bagatelle,34.1,0
Saint-Cyprien / Empalot,40.6,0
Saint-Cyprien / Empalot,497.1,0
Borderouge / Bagatelle,223.6,0
Saint-Cyprien / Empalot,125.9,0
Rangueil / Saouzelong,58.0,0
Côte Pavée / Jolimont,316.2,0
Borderouge / Bagatelle,307.1,1
Rangueil / Saouzelong,27.4,0
Capitole / Carmes,226.5,0
Croix-Daurade / Minimes,84.4,0
Côte Pavée / Jolimont,207.4,0
Capitole / Carmes,26.7,0
Borderouge / Bagatelle,64.3,0
Côte Pavée / Jolimont,106.5,0
Croix-Daurade / Minimes,72.4,0
Rangueil / Saouzelong,138.4,0
Saint-Cyprien / Empalot,15.2,0
Borderouge / Bagatelle,207.6,0
Côte Pavée / Jolimont,67.4,0
Côte Pavée / Jolimont,204.8,0
Borderouge / Bagatelle,162.1,0
Croix-Daurade / Minimes,450.5,0
Borderouge / Bagatelle,178.4,0
Borderouge / Bagatelle,280.6,0
Saint-Cyprien / Empalot,145.2,0
Borderouge / Bagatelle,84.9,0
Côte Pavée / Jolimont,121.2,0
Capitole / Carmes,68.0,0
Saint-Cyprien / Empalot,162.0,0
Saint-Cyprien / Empalot,162.0,0
Borderouge / Bagatelle,218.5,1
Capitole / Carmes,146.2,0
Côte Pavée / Jolimont,57.2,0
Borderouge / Bagatelle,188.3,0
Rangueil / Saouzelong,172.1,0
Rangueil / Saouzelong,71.0,0
Rangueil / Saouzelong,71.0,0
Rangueil / Saouzelong,71.0,0
Capitole / Carmes,51.6,0
Saint-Cyprien / Empalot,173.3,0
Saint-Cyprien / Empalot,55.8,0
Borderouge / Bagatelle,330.7,0
Saint-Cyprien / Empalot,100.0,0
Côte Pavée / Jolimont,105.0,0
Capitole / Carmes,155.3,0
Rangueil / Saouzelong,64.3,0
Côte Pavée / Jolimont,78.9,0
Côte Pavée / Jolimont,62.7,0
Rangueil / Saouzelong,120.9,0
Capitole / Carmes,96.8,0
Saint-Cyprien / Empalot,93.4,0
Borderouge / Bagatelle,87.9,0
Côte Pavée / Jolimont,206.9,0
Rangueil / Saouzelong,211.7,0
Rangueil / Saouzelong,211.7,0
Croix-Daurade / Minimes,299.6,0
Capitole / Carmes,101.8,0
Rangueil / Saouzelong,126.5,0
Rangueil / Saouzelong,197.3,0
Rangueil / Saouzelong,225.6,0
Borderouge / Bagatelle,249.8,0
Croix-Daurade / Minimes,132.6,0
Côte Pavée / Jolimont,320.9,0
Croix-Daurade / Minimes,317.0,0
Côte Pavée / Jolimont,249.2,0
Borderouge / Bagatelle,225.2,0
Borderouge / Bagatelle,190.2,1
Borderouge / Bagatelle,190.2,1
Capitole / Carmes,92.9,0
Côte Pavée / Jolimont,157.1,0
Rangueil / Saouzelong,125.5,1
Borderouge / Bagatelle,67.2,0
Borderouge / Bagatelle,67.2,0
Côte Pavée / Jolimont,110.6,0
Côte Pavée / Jolimont,110.6,0
Croix-Daurade / Minimes,210.0,0
Saint-Cyprien / Empalot,142.5,0
Borderouge / Bagatelle,224.5,0
Borderouge / Bagatelle,40.8,0
Rangueil / Saouzelong,316.5,0
Croix-Daurade / Minimes,57.6,0
Borderouge / Bagatelle,34.8,0
Saint-Cyprien / Empalot,118.8,0
Côte Pavée / Jolimont,120.4,0
Rangueil / Saouzelong,180.5,0
Côte Pavée / Jolimont,76.9,0
Côte Pavée / Jolimont,76.9,0
Borderouge / Bagatelle,276.5,0
Borderouge / Bagatelle,116.9,0
Borderouge / Bagatelle,127.7,0
Borderouge / Bagatelle,127.7,0
Côte Pavée / Jolimont,78.9,0
Borderouge / Bagatelle,123.8,0
Rangueil / Saouzelong,225.6,0
Capitole / Carmes,203.9,1
Côte Pavée / Jolimont,50.1,0
Rangueil / Saouzelong,205.4,0
Rangueil / Saouzelong,185.1,0
Rangueil / Saouzelong,100.0,0
Borderouge / Bagatelle,100.1,0
Rangueil / Saouzelong,194.6,0
Côte Pavée / Jolimont,66.1,0
Rangueil / Saouzelong,96.0,0
Capitole / Carmes,153.4,0
Côte Pavée / Jolimont,263.2,0
Capitole / Carmes,114.2,0
Croix-Daurade / Minimes,187.4,0
Borderouge / Bagatelle,266.7,0
Côte Pavée / Jolimont,318.3,0
Saint-Cyprien / Empalot,122.9,0
Rangueil / Saouzelong,149.3,0
Borderouge / Bagatelle,105.1,1
Rangueil / Saouzelong,191.1,0
Borderouge / Bagatelle,55.6,0
Saint-Cyprien / Empalot,423.0,0
Côte Pavée / Jolimont,101.9,0
Capitole / Carmes,46.8,0
Saint-Cyprien / Empalot,120.7,0
Borderouge / Bagatelle,148.5,0
Côte Pavée / Jolimont,183.3,0
Borderouge / Bagatelle,223.3,0
Rangueil / Saouzelong,5.9,0
Capitole / Carmes,117.6,0
Saint-Cyprien / Empalot,157.4,1
