id_mutation,distance_transport_m,est_metro_proche,mode_arret_proche
4824,187.7,0,bus
4825,158.4,0,bus
4826,34.9,0,bus
4827,166.4,0,bus
4828,179.8,0,bus
4829,78.5,0,bus
4830,155.0,0,bus
4831,195.0,0,bus
4832,140.6,0,bus
4833,177.8,0,bus
4834,41.3,0,lineo
4835,359.6,0,lineo scolaire
4836,312.8,0,bus lineo
4837,155.5,0,bus
4838,81.2,0,lineo
4839,202.2,0,lineo
4840,64.3,0,bus
4841,75.2,0,bus
4842,33.9,0,bus
4843,172.6,0,bus
4844,162.9,0,bus
4845,18.8,0,bus
4846,59.9,0,tram
4847,172.3,0,bus
4848,95.5,0,bus
4849,95.5,0,bus
4850,95.5,0,bus
4851,25.6,0,bus
4852,136.6,0,bus
4853,98.4,0,bus
4854,288.9,1,metro
4855,117.7,0,lineo
4856,23.5,0,bus
4857,114.5,0,bus
4858,119.0,0,bus lineo scolaire
4859,154.2,0,bus lineo
4860,116.0,0,bus
4861,85.1,0,bus lineo scolaire
4862,185.2,0,bus
4863,117.7,0,bus
4864,210.8,0,bus lineo
4865,302.9,0,scolaire
4866,66.3,0,bus
4867,66.3,0,bus
4868,11.9,0,bus
4869,301.9,0,lineo scolaire
4870,169.4,0,lineo scolaire
4871,241.4,0,bus lineo scolaire
4872,241.4,0,bus lineo scolaire
4873,241.4,0,bus lineo scolaire
4874,105.3,0,bus
4875,105.9,0,bus scolaire
4876,155.8,0,lineo
4877,155.8,0,lineo
4878,294.3,1,metro
4879,82.3,0,bus
4880,40.0,0,bus
4881,40.0,0,bus
4882,40.0,0,bus
4883,22.1,0,bus
4884,173.5,0,bus lineo
4885,87.5,0,bus lineo scolaire
4886,324.0,0,bus
4887,281.3,0,bus
4888,343.9,0,bus
4889,77.7,0,bus lineo scolaire
4890,24.5,0,bus
4891,19.8,0,bus
4892,19.8,0,bus
4893,219.3,0,bus
4894,142.2,0,lineo
4895,79.3,0,bus
4896,370.8,0,lineo scolaire
4897,200.7,0,lineo
4898,164.4,0,lineo
4899,66.8,0,bus
4900,142.1,1,metro
4901,109.2,0,bus
4902,178.6,1,metro
4903,173.7,0,bus
4904,75.4,0,bus
4905,160.6,0,bus lineo
4906,85.1,0,bus
4907,137.4,0,bus lineo
4908,81.2,0,lineo
4909,123.0,0,bus lineo
4910,283.7,0,bus
4911,109.4,0,lineo
4912,68.5,0,bus
4913,57.6,0,bus
4914,57.6,0,bus
4915,209.2,0,bus lineo scolaire
4916,107.0,0,lineo
4917,161.9,0,bus
4918,100.5,0,bus
4919,127.4,0,bus lineo
4920,15.2,0,bus
4921,130.4,0,bus
4922,130.4,0,bus
4923,130.4,0,bus
4924,130.4,0,bus
4925,276.6,0,bus
4926,60.2,0,bus
4927,24.5,1,metro
4928,262.5,0,bus lineo
4929,27.8,0,lineo
4930,127.2,0,lineo
4931,117.1,1,metro
4932,94.0,0,bus
4933,24.0,0,bus
4934,24.0,0,bus
4935,73.3,0,bus
4936,123.2,0,lineo
4937,78.5,0,bus
4938,130.2,0,lineo
4939,29.5,0,bus
4940,85.1,0,bus
4941,139.9,0,bus
4942,55.5,0,bus lineo
4943,20.6,0,bus
4944,395.1,0,lineo scolaire
4945,98.6,0,bus
4946,8.4,0,lineo
4947,92.6,0,lineo scolaire
4948,78.4,0,bus
4949,153.8,0,bus
4950,80.2,0,lineo
4951,28.7,0,bus
4952,139.2,0,lineo
4953,89.7,0,bus lineo
4954,5.8,0,bus
4955,47.1,0,bus
4956,183.1,0,lineo
4957,107.9,0,lineo scolaire
4958,34.7,0,bus
4959,234.8,0,scolaire
4960,305.6,1,metro
4961,84.0,0,bus
4962,202.2,0,lineo
4963,289.1,0,bus
4964,75.1,0,lineo
4965,51.0,0,bus
4966,126.5,0,bus
4967,138.4,0,bus lineo
4968,138.4,0,bus lineo
4969,138.4,0,bus lineo
4970,138.4,0,bus lineo
4971,138.4,0,bus lineo
4972,498.8,0,bus
4973,77.0,0,bus lineo
4974,205.2,0,bus lineo
4975,100.8,0,bus lineo scolaire
4976,328.4,0,bus
4977,202.1,1,metro
4978,220.6,0,bus
4979,164.8,0,bus
4980,213.8,0,bus lineo
4981,122.0,0,bus lineo
4982,22.0,0,lineo
4983,214.7,1,metro
4984,179.8,0,lineo scolaire
4985,179.8,0,lineo scolaire
4986,123.4,0,bus
4987,97.9,0,bus
4988,97.9,0,bus
4989,97.9,0,bus
4990,93.7,0,bus lineo
4991,154.0,0,bus lineo
4992,125.5,0,bus
4993,98.3,0,bus
4994,10.0,0,scolaire
4995,259.3,0,bus
4996,15.1,0,bus
4997,93.3,0,bus
4998,153.4,0,bus lineo
4999,108.1,0,bus
5000,22.0,0,lineo
5001,9.8,0,bus
5002,177.3,0,bus
5003,67.4,0,bus
5004,80.7,0,tram
5005,184.4,1,metro
5006,101.2,0,bus lineo
5007,33.3,0,bus
5008,110.0,0,bus lineo
5009,150.3,0,lineo scolaire
5010,36.7,0,bus
5011,320.9,0,bus
5012,409.8,0,bus scolaire
5013,123.9,0,lineo
5014,108.8,0,scolaire
5015,455.2,0,lineo
5016,108.2,0,bus
5017,51.2,0,bus
5018,140.6,0,bus lineo scolaire
5019,95.9,0,bus
5020,34.1,0,bus
5021,40.6,0,lineo
5022,497.1,0,lineo
5023,223.6,0,bus lineo
5024,125.9,0,bus
5025,58.0,0,lineo
5026,316.2,0,lineo
5027,307.1,1,metro
5028,27.4,0,bus
5029,226.5,0,bus lineo
5030,84.4,0,bus
5031,207.4,0,lineo
